sale_id,date,product_type,product,unit_price,net_quantity,discount_percentage,historical_average_competitor_price,net_sales
1.64E+13,2023-03-11 17:11:10+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-11 18:07:08+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-11 22:57:36+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-13 10:49:32+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-13 10:59:03+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-13 11:01:37+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-13 11:02:44+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-13 13:07:31+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-13 13:28:28+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-13 15:03:12+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-13 17:40:48+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-13 17:49:50+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-13 18:10:28+03:00,baby formula,hipp organic 3 from 1 year onwards growing up milk 600 g,3500,2,0,5310.925909,7000
1.64E+13,2023-03-13 18:20:36+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-14 09:48:01+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-14 09:48:01+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-14 10:34:35+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-14 12:01:38+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-14 12:02:50+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-14 14:46:59+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-14 14:51:18+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,3,0,3480.172177,9600
1.64E+13,2023-03-14 15:12:00+03:00,feeding and weaning,aptamil creamed banana 125 g,900,1,0,1830.753732,900
1.64E+13,2023-03-14 18:00:38+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-14 18:02:53+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-14 18:29:13+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-15 10:17:59+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-15 10:21:01+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-15 11:54:21+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,6,0,3480.172177,19200
1.64E+13,2023-03-15 11:59:37+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-15 12:30:18+03:00,baby formula,hipp organic 3 from 1 year onwards growing up milk 600 g,3500,2,0,5310.925909,7000
1.64E+13,2023-03-15 12:48:10+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-15 16:58:40+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-15 17:25:05+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-15 18:10:22+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-15 18:11:05+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-16 07:56:59+03:00,baby formula,hipp organic 3 from 1 year onwards growing up milk 600 g,3500,5,0,5310.925909,17500
1.64E+13,2023-03-16 11:13:19+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-16 11:37:09+03:00,baby formula,hipp organic 1 first milk powder 800 g,3500,1,0,5037.091309,3500
1.64E+13,2023-03-16 12:17:44+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-16 13:08:54+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,4,0,3480.172177,12800
1.64E+13,2023-03-16 13:08:54+03:00,feeding and weaning,aptamil creamed porridge 4 month plus 125 g,900,1,0,1830.753732,900
1.64E+13,2023-03-16 13:33:48+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-16 14:48:32+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-16 16:04:31+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,2800,12,0,3242.055133,33600
1.64E+13,2023-03-17 09:16:39+03:00,feeding and weaning,cow and gate creamy porridge 4-6 months 125 g,900,1,0,1373.752175,900
1.64E+13,2023-03-17 13:16:05+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,3,0,3480.172177,9600
1.64E+13,2023-03-17 13:16:55+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-17 13:52:11+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,6,0,3480.172177,19200
1.64E+13,2023-03-17 14:30:54+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-17 14:34:56+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-17 15:03:01+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-17 15:39:11+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-17 15:43:15+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-17 18:13:53+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-17 18:22:26+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-18 09:14:17+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-18 09:36:14+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-18 10:51:27+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,5,0,3242.055133,16000
1.64E+13,2023-03-18 12:50:00+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-18 15:56:17+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,5000,2,0,9157.431999,10000
1.64E+13,2023-03-18 16:25:17+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,5000,4,0,9157.431999,20000
1.64E+13,2023-03-18 16:27:23+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,5000,2,0,9157.431999,10000
1.64E+13,2023-03-18 16:55:18+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,5000,3,0,9157.431999,15000
1.64E+13,2023-03-18 17:23:50+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-18 17:23:50+03:00,feeding and weaning,cow and gate creamy porridge 4-6 months 125 g,900,1,0,1373.752175,900
1.64E+13,2023-03-18 17:29:00+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-18 17:34:01+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-18 18:34:10+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,5000,1,0,9157.431999,5000
1.64E+13,2023-03-19 13:42:02+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-20 09:48:17+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,5000,1,0,9157.431999,5000
1.64E+13,2023-03-20 09:48:17+03:00,baby formula,nannycare growing up milk goat milk based 3 from 1 to 3 years 900 g,5000,1,0,9157.431999,5000
1.64E+13,2023-03-20 10:27:13+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,5000,1,0,9157.431999,5000
1.64E+13,2023-03-20 10:32:04+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,5000,4,0,9157.431999,20000
1.64E+13,2023-03-20 11:10:32+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,3800,3,0,5037.091309,11400
1.64E+13,2023-03-20 11:17:30+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,4,0,3242.055133,12800
1.64E+13,2023-03-20 11:29:43+03:00,baby formula,hipp organic 1 first milk powder 800 g,3500,1,0,5037.091309,3500
1.64E+13,2023-03-20 12:56:10+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-20 13:06:30+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-20 15:15:08+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-20 23:17:04+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,4,0,3480.172177,12800
1.64E+13,2023-03-21 09:24:26+03:00,baby formula,kendamil organic first infant milk 800 g,3800,5,0,4579.173917,19000
1.64E+13,2023-03-21 10:37:43+03:00,baby formula,kendamil organic first infant milk 800 g,3800,1,0,4579.173917,3800
1.64E+13,2023-03-21 10:37:43+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,3800,1,0,5037.091309,3800
1.64E+13,2023-03-21 12:39:44+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-21 12:46:39+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-21 12:51:07+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,3800,2,0,5037.091309,7600
1.64E+13,2023-03-21 14:00:25+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-21 14:44:40+03:00,feeding and weaning,aptamil creamed banana 125 g,900,3,0,1830.753732,2700
1.64E+13,2023-03-21 14:44:40+03:00,baby formula,nannycare 1 formula first infant goat milk 900 g 0-6 months,5000,2,0,9157.431999,10000
1.64E+13,2023-03-21 16:07:03+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-21 16:10:25+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,4,0,3480.172177,12800
1.64E+13,2023-03-21 16:19:56+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-21 16:27:05+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-21 16:34:14+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-21 17:38:24+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-22 09:35:50+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-22 10:49:42+03:00,feeding and weaning,aptamil creamed porridge 4 month plus 125 g,900,1,0,1830.753732,900
1.64E+13,2023-03-22 10:49:42+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,4,0,3480.172177,12800
1.64E+13,2023-03-22 10:57:00+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-22 11:01:55+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-22 12:57:02+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-22 13:16:21+03:00,baby formula,kendamil organic follow on milk 6-12 months 800 g,3800,2,0,5037.091309,7600
1.64E+13,2023-03-22 13:18:12+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-22 13:35:09+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,4,0,3480.172177,12800
1.64E+13,2023-03-22 13:35:09+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-22 13:52:13+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-22 14:24:17+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-22 14:25:37+03:00,baby formula,hipp organic 1 first milk powder 800 g,3700,1,0,5037.091309,3700
1.64E+13,2023-03-22 14:28:22+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-22 14:30:24+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-22 15:17:08+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-22 15:26:31+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-22 18:13:51+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,3,0,3242.055133,9600
1.64E+13,2023-03-22 18:16:36+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-22 21:37:58+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-23 09:59:46+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-23 10:18:16+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-23 10:29:46+03:00,baby formula,kendamil organic first infant milk 800 g,3800,1,0,4579.173917,3800
1.64E+13,2023-03-23 11:13:48+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-23 13:29:54+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-23 13:29:58+03:00,baby formula,hipp organic 3 from 1 year onwards growing up milk 600 g,3700,1,0,5310.925909,3700
1.64E+13,2023-03-23 14:04:12+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,4,0,3480.172177,12800
1.64E+13,2023-03-23 15:53:27+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-23 16:30:22+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-23 18:30:47+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-24 02:11:43+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3800,1,0,3242.055133,3800
1.64E+13,2023-03-24 10:54:03+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-24 10:55:13+03:00,feeding and weaning,aptamil creamed porridge 4 month plus 125 g,900,3,0,1830.753732,2700
1.64E+13,2023-03-24 10:55:13+03:00,feeding and weaning,aptamil creamed banana 125 g,900,1,0,1830.753732,900
1.64E+13,2023-03-24 11:03:38+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-24 11:26:39+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-24 12:56:05+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-24 13:43:13+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-24 13:45:56+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-24 13:57:16+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-24 14:40:42+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-24 15:04:21+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-24 16:56:35+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-24 17:00:08+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3200,3,0,3480.172177,9600
1.64E+13,2023-03-24 17:13:44+03:00,feeding and weaning,aptamil creamed porridge 4 month plus 125 g,900,2,0,1830.753732,1800
1.64E+13,2023-03-24 17:44:22+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3200,10,0,3480.172177,32000
1.64E+13,2023-03-24 18:13:20+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-25 10:17:46+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-25 10:30:51+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-25 11:47:27+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-25 11:53:43+03:00,baby formula,nannycare 2 follow on milk goat milk based from 6 months 900 g,5000,1,0,9157.431999,5000
1.64E+13,2023-03-25 12:00:32+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-25 12:58:19+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-25 13:23:54+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-25 13:36:00+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,3,0,3242.055133,9600
1.64E+13,2023-03-25 13:39:08+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,6,0,3242.055133,19200
1.64E+13,2023-03-25 13:55:42+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-25 15:20:54+03:00,feeding and weaning,cow and gate creamy porridge 4-6 months 125 g,900,1,0,1373.752175,900
1.64E+13,2023-03-25 15:25:11+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,4,0,3242.055133,12800
1.64E+13,2023-03-25 16:00:09+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-25 16:46:28+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-25 17:55:10+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-26 12:10:49+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-27 10:29:47+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-27 10:33:37+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-27 10:40:20+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,10,0,3242.055133,32000
1.64E+13,2023-03-27 10:41:23+03:00,feeding and weaning,aptamil creamed banana 125 g,900,3,0,1830.753732,2700
1.64E+13,2023-03-27 10:41:23+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,3,0,3242.055133,9600
1.64E+13,2023-03-27 10:48:51+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-27 10:50:06+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-27 10:51:12+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-27 10:53:18+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-27 11:18:29+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-27 13:15:28+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,6,0,3242.055133,19200
1.64E+13,2023-03-27 13:41:20+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-27 13:51:54+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3200,6,0,3480.172177,19200
1.64E+13,2023-03-27 14:52:47+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-27 15:44:12+03:00,baby formula,hipp organic 1 first milk powder 800 g,3700,2,0,5037.091309,7400
1.64E+13,2023-03-28 09:02:45+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-28 10:11:58+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,4,0,3480.172177,12800
1.64E+13,2023-03-28 11:24:55+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,4,0,3242.055133,12800
1.64E+13,2023-03-28 11:33:07+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,3,0,3480.172177,9600
1.64E+13,2023-03-28 11:35:05+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-28 11:37:55+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-28 11:41:49+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-28 14:24:52+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-28 14:27:05+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-28 16:17:34+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-28 16:25:41+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-28 16:34:50+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,3,0,3480.172177,9600
1.64E+13,2023-03-28 17:39:37+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,6,0,3480.172177,19200
1.64E+13,2023-03-29 10:57:49+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-29 12:31:27+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,2,0,3480.172177,6400
1.64E+13,2023-03-29 12:56:07+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,3,0,3242.055133,9600
1.64E+13,2023-03-29 14:45:29+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-29 15:04:56+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-29 15:57:55+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-29 15:57:55+03:00,feeding and weaning,aptamil creamed banana 125 g,900,4,0,1830.753732,3600
1.64E+13,2023-03-29 16:24:04+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-29 16:43:33+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-29 17:42:45+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-29 18:12:20+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-30 08:47:38+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-30 09:00:17+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-30 09:37:24+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-30 10:14:06+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
1.64E+13,2023-03-30 10:52:01+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,5,0,3480.172177,16000
1.64E+13,2023-03-30 11:32:24+03:00,feeding and weaning,cow and gate creamy porridge 4-6 months 125 g,900,1,0,1373.752175,900
1.64E+13,2023-03-30 11:32:24+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,3,0,3242.055133,9600
1.64E+13,2023-03-30 11:35:05+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,4,0,3480.172177,12800
1.64E+13,2023-03-30 13:19:41+03:00,baby formula,aptamil stage 3 toddler milk powder 800 g,3200,6,0,3480.172177,19200
1.64E+13,2023-03-30 15:26:37+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-30 15:34:23+03:00,baby formula,aptamil stage 2 follow on milk powder 800 g,3200,1,0,3480.172177,3200
1.64E+13,2023-03-30 15:42:05+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,2,0,3242.055133,6400
1.64E+13,2023-03-30 16:04:48+03:00,baby formula,aptamil stage 1 first infant milk powder 800 g,3200,1,0,3242.055133,3200
